study,version,model,revision,protocol,template,score_representation,split,scope,family,subset,n_expected_tasks,n_complete_tasks,n_nontrivial,n_all_pass,n_all_fail,accuracy,accuracy_n,accuracy_lo95,accuracy_hi95,TCE,TCE_n,TCE_lo95,TCE_hi95,TRR,TRR_n,TRR_lo95,TRR_hi95,TRR_count,FSRR,FSRR_n,FSRR_lo95,FSRR_hi95,FSRR_count,trr_success_fsrr_failure,trr_success_fsrr_failure_n,trr_success_fsrr_failure_lo95,trr_success_fsrr_failure_hi95,trr_success_fsrr_failure_count,TRR_including_trivial,FSRR_including_trivial,TRR_success_FSRR_failure_share_of_TRR_success,post_hoc,bootstrap_seed,bootstrap_replicates,interval_method
CODE,original_8k_old_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,bare,smoke,all_valid,ALL,all_pass,2,2,0,2,0,0.5,2,0,1,4.5,2,0,9,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,bare,smoke,all_valid,ALL,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,bare,smoke,all_valid,ALL,partial,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,bare,smoke,all_valid,code_acceptance,all,3,3,1,2,0,0.62962962962962965,3,0,1,3.3333333333333335,3,0,9,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.66666666666666663,0.66666666666666663,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,bare,smoke,all_valid,code_acceptance,nontrivial,1,1,1,0,0,0.88888888888888884,1,0.88888888888888884,0.88888888888888884,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,bare,smoke,all_valid,code_acceptance,all_pass,2,2,0,2,0,0.5,2,0,1,4.5,2,0,9,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,bare,smoke,all_valid,code_acceptance,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,bare,smoke,all_valid,code_acceptance,partial,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,whitespace_union,main,all_valid,ALL,all,80,80,54,26,0,0.71805555555555556,80,0.64305555555555549,0.78749999999999998,2.4249999999999998,80,1.8,3.1000000000000001,0.29629629629629628,54,0.18518518518518517,0.42592592592592593,16,0.29629629629629628,54,0.18518518518518517,0.42592592592592593,16,0,54,0,0,0,0.52500000000000002,0.52500000000000002,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,whitespace_union,main,all_valid,ALL,nontrivial,54,54,54,0,0,0.63991769547325095,54,0.55349794238683125,0.72016460905349744,3.074074074074074,54,2.3518518518518516,3.8148148148148149,0.29629629629629628,54,0.18518518518518517,0.42592592592592593,16,0.29629629629629628,54,0.18518518518518517,0.42592592592592593,16,0,54,0,0,0,0.29629629629629628,0.29629629629629628,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,whitespace_union,main,all_valid,ALL,all_pass,26,26,0,26,0,0.88034188034188032,26,0.7564102564102565,0.99572649572649574,1.0769230769230769,26,0.038461538461538464,2.1923076923076925,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,whitespace_union,main,all_valid,ALL,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,whitespace_union,main,all_valid,ALL,partial,23,23,23,0,0,0.53623188405797106,23,0.42995169082125606,0.64251207729468607,4.3478260869565215,23,3.3467391304347833,5.3913043478260869,0.34782608695652173,23,0.17391304347826086,0.56521739130434778,8,0.34782608695652173,23,0.17391304347826086,0.56521739130434778,8,0,23,0,0,0,0.34782608695652173,0.34782608695652173,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,whitespace_union,main,all_valid,code_acceptance,all,80,80,54,26,0,0.71805555555555556,80,0.64305555555555549,0.78749999999999998,2.4249999999999998,80,1.8,3.1000000000000001,0.29629629629629628,54,0.18518518518518517,0.42592592592592593,16,0.29629629629629628,54,0.18518518518518517,0.42592592592592593,16,0,54,0,0,0,0.52500000000000002,0.52500000000000002,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,whitespace_union,main,all_valid,code_acceptance,nontrivial,54,54,54,0,0,0.63991769547325095,54,0.55349794238683125,0.72016460905349744,3.074074074074074,54,2.3518518518518516,3.8148148148148149,0.29629629629629628,54,0.18518518518518517,0.42592592592592593,16,0.29629629629629628,54,0.18518518518518517,0.42592592592592593,16,0,54,0,0,0,0.29629629629629628,0.29629629629629628,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,whitespace_union,main,all_valid,code_acceptance,all_pass,26,26,0,26,0,0.88034188034188032,26,0.7564102564102565,0.99572649572649574,1.0769230769230769,26,0.038461538461538464,2.1923076923076925,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,whitespace_union,main,all_valid,code_acceptance,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,whitespace_union,main,all_valid,code_acceptance,partial,23,23,23,0,0,0.53623188405797106,23,0.42995169082125606,0.64251207729468607,4.3478260869565215,23,3.3467391304347833,5.3913043478260869,0.34782608695652173,23,0.17391304347826086,0.56521739130434778,8,0.34782608695652173,23,0.17391304347826086,0.56521739130434778,8,0,23,0,0,0,0.34782608695652173,0.34782608695652173,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,whitespace_union,smoke,all_valid,ALL,all,3,3,1,2,0,0.62962962962962965,3,0,1,3.3333333333333335,3,0,9,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,whitespace_union,smoke,all_valid,ALL,nontrivial,1,1,1,0,0,0.88888888888888884,1,0.88888888888888884,0.88888888888888884,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,whitespace_union,smoke,all_valid,ALL,all_pass,2,2,0,2,0,0.5,2,0,1,4.5,2,0,9,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,whitespace_union,smoke,all_valid,ALL,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,whitespace_union,smoke,all_valid,ALL,partial,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,whitespace_union,smoke,all_valid,code_acceptance,all,3,3,1,2,0,0.62962962962962965,3,0,1,3.3333333333333335,3,0,9,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,whitespace_union,smoke,all_valid,code_acceptance,nontrivial,1,1,1,0,0,0.88888888888888884,1,0.88888888888888884,0.88888888888888884,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,whitespace_union,smoke,all_valid,code_acceptance,all_pass,2,2,0,2,0,0.5,2,0,1,4.5,2,0,9,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,whitespace_union,smoke,all_valid,code_acceptance,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,whitespace_union,smoke,all_valid,code_acceptance,partial,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,bare,main,all_valid,ALL,all,80,67,44,23,0,0.96185737976782748,67,0.92537313432835833,0.99004975124378125,0.34328358208955223,67,0.074626865671641784,0.70149253731343286,0.97727272727272729,44,0.93181818181818177,1,43,0.97727272727272729,44,0.93181818181818177,1,43,0,44,0,0,0,0.9850746268656716,0.9850746268656716,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,bare,main,all_valid,ALL,nontrivial,54,44,44,0,0,0.95454545454545459,44,0.90909090909090906,0.98989898989898994,0.38636363636363635,44,0,0.81818181818181823,0.97727272727272729,44,0.93181818181818177,1,43,0.97727272727272729,44,0.93181818181818177,1,43,0,44,0,0,0,0.97727272727272729,0.97727272727272729,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,bare,main,all_valid,ALL,all_pass,26,23,0,23,0,0.97584541062801922,23,0.92753623188405787,1,0.2608695652173913,23,0,0.78260869565217395,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,bare,main,all_valid,ALL,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,bare,main,all_valid,ALL,partial,23,18,18,0,0,0.99382716049382713,18,0.98148148148148151,1,0.33333333333333331,18,0,1,0.94444444444444442,18,0.83333333333333337,1,17,0.94444444444444442,18,0.83333333333333337,1,17,0,18,0,0,0,0.94444444444444442,0.94444444444444442,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,bare,main,all_valid,code_acceptance,all,80,67,44,23,0,0.96185737976782748,67,0.92537313432835833,0.99004975124378125,0.34328358208955223,67,0.074626865671641784,0.70149253731343286,0.97727272727272729,44,0.93181818181818177,1,43,0.97727272727272729,44,0.93181818181818177,1,43,0,44,0,0,0,0.9850746268656716,0.9850746268656716,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,bare,main,all_valid,code_acceptance,nontrivial,54,44,44,0,0,0.95454545454545459,44,0.90909090909090906,0.98989898989898994,0.38636363636363635,44,0,0.81818181818181823,0.97727272727272729,44,0.93181818181818177,1,43,0.97727272727272729,44,0.93181818181818177,1,43,0,44,0,0,0,0.97727272727272729,0.97727272727272729,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,bare,main,all_valid,code_acceptance,all_pass,26,23,0,23,0,0.97584541062801922,23,0.92753623188405787,1,0.2608695652173913,23,0,0.78260869565217395,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,bare,main,all_valid,code_acceptance,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,bare,main,all_valid,code_acceptance,partial,23,18,18,0,0,0.99382716049382713,18,0.98148148148148151,1,0.33333333333333331,18,0,1,0.94444444444444442,18,0.83333333333333337,1,17,0.94444444444444442,18,0.83333333333333337,1,17,0,18,0,0,0,0.94444444444444442,0.94444444444444442,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,bare,smoke,all_valid,ALL,all,3,2,0,2,0,1,2,1,1,0,2,0,0,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,bare,smoke,all_valid,ALL,nontrivial,1,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,bare,smoke,all_valid,ALL,all_pass,2,2,0,2,0,1,2,1,1,0,2,0,0,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,bare,smoke,all_valid,ALL,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,bare,smoke,all_valid,ALL,partial,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,bare,smoke,all_valid,code_acceptance,all,3,2,0,2,0,1,2,1,1,0,2,0,0,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,bare,smoke,all_valid,code_acceptance,nontrivial,1,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,bare,smoke,all_valid,code_acceptance,all_pass,2,2,0,2,0,1,2,1,1,0,2,0,0,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,bare,smoke,all_valid,code_acceptance,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,bare,smoke,all_valid,code_acceptance,partial,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,whitespace_union,main,all_valid,ALL,all,80,67,44,23,0,0.96185737976782748,67,0.92537313432835833,0.99004975124378125,0.34328358208955223,67,0.074626865671641784,0.70149253731343286,0.97727272727272729,44,0.93181818181818177,1,43,0.97727272727272729,44,0.93181818181818177,1,43,0,44,0,0,0,0.9850746268656716,0.9850746268656716,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,whitespace_union,main,all_valid,ALL,nontrivial,54,44,44,0,0,0.95454545454545459,44,0.90909090909090906,0.98989898989898994,0.38636363636363635,44,0,0.81818181818181823,0.97727272727272729,44,0.93181818181818177,1,43,0.97727272727272729,44,0.93181818181818177,1,43,0,44,0,0,0,0.97727272727272729,0.97727272727272729,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,whitespace_union,main,all_valid,ALL,all_pass,26,23,0,23,0,0.97584541062801922,23,0.92753623188405787,1,0.2608695652173913,23,0,0.78260869565217395,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,whitespace_union,main,all_valid,ALL,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,whitespace_union,main,all_valid,ALL,partial,23,18,18,0,0,0.99382716049382713,18,0.98148148148148151,1,0.33333333333333331,18,0,1,0.94444444444444442,18,0.83333333333333337,1,17,0.94444444444444442,18,0.83333333333333337,1,17,0,18,0,0,0,0.94444444444444442,0.94444444444444442,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
